model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_pr_auc,split1_test_pr_auc,split2_test_pr_auc,split3_test_pr_auc,split4_test_pr_auc,mean_test_pr_auc,std_test_pr_auc,rank_test_pr_auc,param_model__colsample_bytree,param_model__learning_rate,param_model__subsample,param_model__min_child_samples,param_model__num_leaves,param_model__activation,param_model__alpha,param_model__hidden_layer_sizes,param_model__learning_rate_init
LGBM,16.327762794494628,0.46056060870521265,0.04021396636962891,0.0011740718903784392,-1,,,,500.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 10, 'model__n_estimators': 500, 'model__num_leaves': 15}",0.3975659229208925,0.33195020746887965,0.33532934131736525,0.36767676767676766,0.36065573770491804,0.3586355954177646,0.023902659184086544,183,0.3056293427572657,0.23109773825364333,0.21894866332571872,0.26579058442380743,0.2631155360825016,0.2569163729685873,0.030325842286625642,60,0.6784708419672685,0.6975113122171945,0.6837556561085973,0.6881264391168902,0.6888163686848165,0.6873361236189534,0.006289088223383169,119,0.4411197537832877,0.43011975187211765,0.4135529174728153,0.41876557129596825,0.4396254797780007,0.428636694840438,0.010988530682853567,35,,0.05,,10.0,15.0,,,,
LGBM,32.43114876747131,0.0700015901348268,0.1138087272644043,0.0400830731236813,-1,,,,500.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 10, 'model__n_estimators': 500, 'model__num_leaves': 31}",0.38323353293413176,0.3486973947895792,0.34296724470134876,0.35968379446640314,0.3460764587525151,0.35613168512879556,0.014675192518694492,199,0.28050163230744507,0.23749343668691808,0.21498643896979158,0.2465243280012444,0.2366598125082694,0.24323312969473365,0.02132510907289723,160,0.6852962320801792,0.6934770927601809,0.6793028846153846,0.6816617003024967,0.6784349744909476,0.683634576849838,0.005464940653392773,162,0.43947275339525615,0.427571741146068,0.41053087477299854,0.41372463100065016,0.42690596346549603,0.4236411927560938,0.010459109764886997,114,,0.05,,10.0,31.0,,,,
LGBM,52.16014761924744,6.4581180588330325,0.5306368827819824,0.21856729097171715,-1,,,,500.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 10, 'model__n_estimators': 500, 'model__num_leaves': 63}",0.3779527559055118,0.3538767395626243,0.3333333333333333,0.3728813559322034,0.36015325670498083,0.35963948828773074,0.01572392984526609,175,0.26813970030231227,0.24079952372843297,0.19273853684661887,0.24497758777575354,0.23513383086349923,0.23635783590332338,0.024528583555882083,194,0.6967268575294963,0.6787485859728506,0.6805641968325792,0.6808504334281458,0.6628473633121135,0.6799474874150371,0.01073866390618261,184,0.4403784613802454,0.40648446828246904,0.40921827351763385,0.41292509448349646,0.4198946703458722,0.4177801936019434,0.012162438833996408,178,,0.05,,10.0,63.0,,,,
LGBM,6.774620294570923,0.619807610348333,0.039952993392944336,0.005522481161952008,-1,,,,200.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 20, 'model__n_estimators': 200, 'model__num_leaves': 15}",0.412,0.3469387755102041,0.3412698412698413,0.3742690058479532,0.36726546906187624,0.36834861833797494,0.02503321337360399,109,0.3177872078931933,0.24293278595567355,0.2240701059126515,0.2595157913811931,0.26017434814115264,0.26089604785677284,0.031361947729395864,36,0.6893009684103693,0.6990568438914025,0.6844315610859728,0.6965932434872907,0.6914124226827396,0.6921590079115549,0.005209257146319867,43,0.4555420567940021,0.4231142430808202,0.4055582536226868,0.4234710353366549,0.43072908957081846,0.42768293568099647,0.016208172601971223,51,,0.05,,20.0,15.0,,,,
LGBM,13.186092376708984,0.0569823975230642,0.038490009307861325,0.001363749732496801,-1,,,,200.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 20, 'model__n_estimators': 200, 'model__num_leaves': 31}",0.41106719367588934,0.3562753036437247,0.34951456310679613,0.36475409836065575,0.36327345309381237,0.36897692237617563,0.02173507437005619,102,0.31159405262675477,0.2513031725199381,0.22611521671004778,0.26833804578285625,0.2551177681343177,0.2624936511547829,0.0280999193178054,27,0.6928997335814266,0.7079906674208145,0.6894287330316743,0.7040893494062936,0.685892986139329,0.6960602939159077,0.008533937342717554,3,0.4483995980576213,0.4284419145416756,0.4196992606642141,0.43170045610089286,0.4274202975011452,0.43113230537310976,0.009489087506025706,17,,0.05,,20.0,31.0,,,,
LGBM,22.23499999046326,0.3374609446718675,0.19548916816711426,0.13761960700101195,-1,,,,200.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 20, 'model__n_estimators': 200, 'model__num_leaves': 63}",0.3952569169960474,0.3467741935483871,0.3391812865497076,0.3735408560311284,0.34782608695652173,0.3605158680163585,0.02088836673309571,163,0.29160583327899997,0.23755330324445423,0.2145630672185974,0.2578418071750431,0.2315308509461111,0.24661897237264122,0.026409045781241723,131,0.6900480681129388,0.6882126696832579,0.679881221719457,0.6957156643640797,0.6838937423811459,0.6875502732521758,0.005395107591717074,117,0.44513397924405684,0.4119874662371788,0.4039439213388031,0.42646873648512373,0.4310179605798071,0.4237104127769939,0.014478393999952682,113,,0.05,,20.0,63.0,,,,
LGBM,10.17743377685547,0.10026965158082458,0.044283151626586914,0.008090356315884797,-1,,,,300.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 20, 'model__n_estimators': 300, 'model__num_leaves': 15}",0.39595959595959596,0.3522267206477733,0.32064128256513025,0.36726546906187624,0.3629032258064516,0.35979925880816543,0.02434600306918939,172,0.30180084952637953,0.24616681249640238,0.20197357716293565,0.26017434814115264,0.25886513826175833,0.2537961451177257,0.03198316143329221,82,0.6846492155453122,0.7007904411764706,0.6896365950226244,0.6970531965325748,0.687713045735699,0.6919684988025363,0.006013308269117411,48,0.44750862361059807,0.4306881161813708,0.4129516976376975,0.42296299687371935,0.43455479144776554,0.4297332451502303,0.011554910345266105,23,,0.05,,20.0,15.0,,,,
LGBM,14.132747554779053,0.6310400942181625,0.1803354263305664,0.18479613076078327,-1,,,,300.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 20, 'model__n_estimators': 300, 'model__num_leaves': 31}",0.38306451612903225,0.36363636363636365,0.33528265107212474,0.36072144288577157,0.35671342685370744,0.35988368011539995,0.015280031244013788,171,0.28455385201628836,0.2597811843384038,0.20964861940397872,0.2535494147294434,0.24846858567120492,0.25120033123186386,0.024189310745316592,103,0.6904328949408662,0.7042859162895928,0.6878068438914027,0.7020110953090432,0.6856235044471533,0.6940320509756116,0.007631745337432466,19,0.440356825756554,0.42977847829568727,0.4157752199867776,0.4244241465619637,0.4323021335442773,0.42852736082905196,0.008187843523428736,39,,0.05,,20.0,31.0,,,,
LGBM,20.55132689476013,0.07873070191357717,0.3394991397857666,0.10865092231007203,-1,,,,300.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 20, 'model__n_estimators': 300, 'model__num_leaves': 63}",0.3968565815324165,0.3665338645418327,0.33397312859884837,0.379110251450677,0.35271317829457366,0.3658374008836696,0.021570443939475176,128,0.29123152833516674,0.25760944408482056,0.20225626558259868,0.26263149613507064,0.2300838520173325,0.24876251723099782,0.030285169873431283,118,0.6887328907120002,0.6857720588235294,0.6788461538461539,0.6893017179105151,0.6768434805183079,0.6838992603621014,0.0051259305236141415,161,0.4420079098590429,0.41171278180349924,0.40424159670897897,0.4219665849932632,0.42525121623941203,0.4210360179208393,0.012864131676486576,150,,0.05,,20.0,63.0,,,,
LGBM,8.260925531387329,0.704615703500468,0.04787297248840332,0.002098889794173944,-1,,,,500.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 20, 'model__n_estimators': 500, 'model__num_leaves': 15}",0.371900826446281,0.34511434511434513,0.3379721669980119,0.3665338645418327,0.35802469135802467,0.35590917889169915,0.01273857889738314,200,0.28130768292330804,0.2488520352985532,0.22069321324352756,0.2584225337762345,0.2616105266475072,0.2541771983778261,0.019793307231371068,78,0.6803865183744238,0.6971479072398191,0.6892138009049774,0.6939901349948079,0.688939116890153,0.6899354956808363,0.0056772451436407105,85,0.4381363425259097,0.4296744515348592,0.4163965576408115,0.4220458280592333,0.43618909173262754,0.4284884542986882,0.008264496974701302,42,,0.05,,20.0,15.0,,,,
LGBM,20.824946451187134,0.5644152507715102,0.6382000923156739,0.34636064006527867,-1,,,,500.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 20, 'model__n_estimators': 500, 'model__num_leaves': 31}",0.35714285714285715,0.3531746031746032,0.3533980582524272,0.35856573705179284,0.3499005964214712,0.35443637040863035,0.0030861021909645864,212,0.24501673888987893,0.23911486329880802,0.23100837060240642,0.2483332966461057,0.2365504964883344,0.2400047531851067,0.006134220892629094,176,0.6803851087523434,0.6914621040723983,0.6808880090497738,0.6938109508329947,0.6803664951013588,0.6853825335617738,0.005972186240276033,148,0.43141672219820626,0.4201144027078762,0.4141572387654943,0.4188405583154065,0.4306008022596144,0.4230259448493195,0.006818094968329918,123,,0.05,,20.0,31.0,,,,
LGBM,44.59964156150818,2.961574034070728,0.5170461177825928,0.13115217612613217,-1,,,,500.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 20, 'model__n_estimators': 500, 'model__num_leaves': 63}",0.384180790960452,0.36538461538461536,0.32954545454545453,0.3677298311444653,0.3531669865642994,0.3600015357198573,0.018152820296022998,168,0.25930942405806745,0.2424973242519787,0.19190764870334504,0.23717314209913146,0.22704190531399865,0.23158588888530426,0.02242267492225454,220,0.6844786512735934,0.674722850678733,0.6762924208144796,0.6788751749514652,0.6679802135536593,0.6764698622543861,0.00538672257865057,205,0.4288739809286622,0.401581902527283,0.4065996265484071,0.4089779680582543,0.4191992978279598,0.4130465551781133,0.00977668858373812,215,,0.05,,20.0,63.0,,,,
LGBM,6.539453840255737,0.7845706927437669,0.07015461921691894,0.023873222297537775,-1,,,,200.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 30, 'model__n_estimators': 200, 'model__num_leaves': 15}",0.42714570858283435,0.3347107438016529,0.3333333333333333,0.37890625,0.36072144288577157,0.3669634957207184,0.034567959664710546,120,0.33611552335823863,0.23276926883360458,0.2094261568567175,0.2661301517160222,0.2535494147294434,0.25959810309880527,0.04282798251385333,46,0.688274763535896,0.6987146493212669,0.6814677601809955,0.6985586256715879,0.6954899205381734,0.6925011438495839,0.006690760317019294,34,0.4536918436322773,0.4174694213255013,0.402877028760772,0.42578937060814304,0.4270612822105613,0.42537778930745096,0.01657417104502081,87,,0.05,,30.0,15.0,,,,
LGBM,13.451932573318482,0.34210345425306454,0.33462815284729003,0.14374693387360535,-1,,,,200.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 30, 'model__n_estimators': 200, 'model__num_leaves': 31}",0.4079207920792079,0.34355828220858897,0.3436293436293436,0.38492063492063494,0.36072144288577157,0.3681500991447094,0.02499667470596529,111,0.30843268562955456,0.23952007879670134,0.21653259453358314,0.28005632852592904,0.2535494147294434,0.2596182204430423,0.03193025253231997,45,0.6945264374621165,0.7010180995475114,0.6815526018099547,0.6964239356178608,0.6926935188947582,0.6932429186664403,0.006468153915787834,26,0.44521917216047924,0.4267960165036103,0.40582650030409195,0.4287431236228363,0.4364074634243056,0.4285984552030647,0.01310771136175735,38,,0.05,,30.0,31.0,,,,
LGBM,16.62881441116333,0.92910130600839,0.08819789886474609,0.0037048875244494774,-1,,,,200.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 30, 'model__n_estimators': 200, 'model__num_leaves': 63}",0.3905325443786982,0.34765625,0.32945736434108525,0.39223300970873787,0.3570057581573896,0.36337698531718216,0.024529041046181137,147,0.28483023279330505,0.22599032527852272,0.20011973677850292,0.28066907522404716,0.2318779997097004,0.24469747395681565,0.03288180473495773,148,0.6846365289465894,0.685862556561086,0.6820856900452488,0.6865617522235766,0.6871980676328503,0.6852689190818702,0.0018043448397444969,149,0.4354954988188004,0.40510621783259826,0.40008370399248133,0.42439262445765075,0.4320850416504261,0.4194326173503914,0.014299145733334306,168,,0.05,,30.0,63.0,,,,
LGBM,6.630545997619629,0.5488186540603399,0.0973860740661621,0.06915551485328543,-1,,,,300.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 30, 'model__n_estimators': 300, 'model__num_leaves': 15}",0.41140529531568226,0.3421588594704684,0.332,0.3625254582484725,0.348,0.35921792260692464,0.027900288156246622,178,0.32505476689903734,0.23598084688958296,0.2155424070867671,0.26277529291901597,0.236593895578251,0.25518944187453085,0.03801410424477749,75,0.6867410947125075,0.6995701357466063,0.685079185520362,0.6966017088807621,0.6869412840308817,0.690986681778224,0.005907503294844794,68,0.4476709416109872,0.4201647890010848,0.4097187487975007,0.4278508109983181,0.42770714667600074,0.4266224874167783,0.01243511911187184,62,,0.05,,30.0,15.0,,,,
LGBM,9.372994136810302,0.05644479289872587,0.048170280456542966,0.00541666837983166,-1,,,,300.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 30, 'model__n_estimators': 300, 'model__num_leaves': 31}",0.388,0.3481781376518219,0.3466666666666667,0.39215686274509803,0.3614457831325301,0.36728949003922334,0.019349444397557,117,0.28737994153219437,0.2410304524728666,0.21546445779343742,0.2844072532693162,0.2553100501912412,0.2567184310518112,0.027043615212747382,63,0.6935664848254183,0.6974292986425339,0.682847850678733,0.6949523680527337,0.6920430944963656,0.6921678193391569,0.00498538891679072,42,0.44315790496126106,0.42532474661857644,0.40728657518306133,0.42434602235247026,0.44306650291602134,0.42863635040627807,0.013448355919484633,37,,0.05,,30.0,31.0,,,,
LGBM,26.96240758895874,1.8260987307343068,0.14636430740356446,0.05148518879396226,-1,,,,300.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 30, 'model__n_estimators': 300, 'model__num_leaves': 63}",0.38132295719844356,0.36432637571157495,0.32170542635658916,0.3719165085388994,0.3653483992467043,0.36092393341044227,0.0205241354825977,161,0.267767483528686,0.2363162721379597,0.19035445555568412,0.24646576941685389,0.23549973363659793,0.23528074285515635,0.025298160830968187,201,0.6810983775249857,0.6764140271493213,0.6771959841628958,0.6838951532800578,0.6788610659623459,0.6794929216159212,0.002724404032708883,185,0.42993635787037154,0.39690231334515175,0.39565757329994283,0.41684414720598734,0.42225708145031593,0.41231949463435386,0.013746934817285991,218,,0.05,,30.0,63.0,,,,
LGBM,8.939619064331055,0.5857699459956741,0.08077516555786132,0.02163869874774047,-1,,,,500.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 30, 'model__n_estimators': 500, 'model__num_leaves': 15}",0.36400817995910023,0.3387096774193548,0.32677165354330706,0.36619718309859156,0.3691683569979716,0.35297101020366506,0.017022906397165565,219,0.2665698000045696,0.22733094307162177,0.20266014055605555,0.26218742876347606,0.26944102220168886,0.2456378669194824,0.026309133187684217,138,0.6808996208116603,0.6930401583710406,0.6839804864253394,0.6923224524809246,0.6789612397850918,0.6858407915748115,0.005814584197613598,136,0.4372126193457925,0.4185834593687262,0.41767023805639836,0.4218593916988625,0.43212750727543947,0.42549064314904383,0.007791105211354565,84,,0.05,,30.0,15.0,,,,
LGBM,31.550117874145506,0.7920561619969273,0.48322148323059083,0.2150528846641041,-1,,,,500.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 30, 'model__n_estimators': 500, 'model__num_leaves': 31}",0.3883495145631068,0.3588709677419355,0.34296724470134876,0.39453125,0.3597678916827853,0.36889737373783527,0.01945111434621216,103,0.2758774905049947,0.25288684350370294,0.21498643896979158,0.28585272322161714,0.23824531256634782,0.25356976175329077,0.025549177209685435,85,0.685946067859207,0.6874448529411765,0.6741869343891403,0.6906505372703057,0.6868622736918144,0.6850181332303288,0.005642512363816076,153,0.4266811096305879,0.41744934764145863,0.4040546967575122,0.42179930246957903,0.4340717635291881,0.42081124400566516,0.010033515663612047,153,,0.05,,30.0,31.0,,,,
LGBM,61.382407665252686,3.8010950656903875,0.47704572677612306,0.11462483707405635,-1,,,,500.0,"{'model__learning_rate': 0.05, 'model__max_depth': -1, 'model__min_child_samples': 30, 'model__n_estimators': 500, 'model__num_leaves': 63}",0.3723608445297505,0.35514018691588783,0.32645403377110693,0.37184115523465705,0.34896810506566606,0.3549528651034136,0.016948674996842297,207,0.2513351562316786,0.21950435029539184,0.1847369160176282,0.22944086332350558,0.213571105206253,0.21971767821489144,0.021705689748320083,240,0.6775954666553896,0.6738404977375566,0.6747652714932126,0.6758586730777913,0.6685586821075443,0.674123718214299,0.0030503946280501194,211,0.42744324150519347,0.3928737368348834,0.39455241986887446,0.4084137714227344,0.41316268126415434,0.407289170179168,0.01274346089888681,232,,0.05,,30.0,63.0,,,,
LGBM,8.061827325820923,0.6210111300831421,0.04333901405334473,0.011590465137094292,10,,,,200.0,"{'model__learning_rate': 0.05, 'model__max_depth': 10, 'model__min_child_samples': 10, 'model__n_estimators': 200, 'model__num_leaves': 15}",0.40556660039761433,0.34285714285714286,0.3474903474903475,0.3661417322834646,0.3667953667953668,0.3657702379647872,0.02210929073128532,129,0.3071068080494589,0.23774463728595702,0.22139447032670306,0.25310915116128985,0.24637392827259633,0.253145799019201,0.028993077547960874,90,0.6909121664481752,0.6963857466063348,0.6787231334841629,0.6914222989751231,0.691820172468283,0.6898527035964158,0.005899237354131259,88,0.4557387844782518,0.42416732248296335,0.40574098632195277,0.42322992922810976,0.4396790448957985,0.4297112134814152,0.01687664467927216,27,,0.05,,10.0,15.0,,,,
LGBM,15.871736145019531,0.454132124138952,0.5778155326843262,0.33206678347912133,10,,,,200.0,"{'model__learning_rate': 0.05, 'model__max_depth': 10, 'model__min_child_samples': 10, 'model__n_estimators': 200, 'model__num_leaves': 31}",0.42376237623762375,0.35555555555555557,0.3508771929824561,0.3629032258064516,0.35785288270377735,0.37019024665717293,0.0270645617583742,91,0.32846707694336535,0.249533760457927,0.22930641066245344,0.25886513826175833,0.2466160241988028,0.26255768210486136,0.03431352285151448,26,0.6952890430075698,0.6938574660633484,0.6795517533936651,0.6973396090116936,0.6871938349361144,0.6906463412824783,0.006506543092237576,74,0.4579662012412725,0.41858220603153995,0.40766022045372785,0.4323744821013526,0.4329321468280536,0.4299030513311893,0.016886259717288386,22,,0.05,,10.0,31.0,,,,
LGBM,27.36137185096741,0.2598785437493566,0.11395254135131835,0.04063906110420673,10,,,,200.0,"{'model__learning_rate': 0.05, 'model__max_depth': 10, 'model__min_child_samples': 10, 'model__n_estimators': 200, 'model__num_leaves': 63}",0.4108527131782946,0.3225806451612903,0.3287671232876712,0.3784860557768924,0.375968992248062,0.36333110593044216,0.033175173789665675,148,0.303502675869897,0.20688622272595683,0.20291725360526797,0.2735563894714276,0.25941028217159895,0.24925456476882965,0.03893275651994104,116,0.6886525422534219,0.693420531674208,0.6772709276018098,0.6898265723057475,0.6823417535780396,0.6863024654826455,0.00575960018266717,128,0.4475611975003271,0.41728486308782053,0.40561969144441945,0.4225360804083142,0.43029803897235586,0.4246599742826474,0.01398348568273688,100,,0.05,,10.0,63.0,,,,
LGBM,11.904313564300537,0.36925138032714167,0.03652310371398926,0.0016579844328286511,10,,,,300.0,"{'model__learning_rate': 0.05, 'model__max_depth': 10, 'model__min_child_samples': 10, 'model__n_estimators': 300, 'model__num_leaves': 15}",0.4032258064516129,0.33884297520661155,0.33530571992110453,0.37401574803149606,0.37181996086105673,0.36464204209437634,0.02511695604059048,135,0.31014019371344625,0.23803888847119112,0.21419875225037324,0.2630592336574922,0.25795148664442663,0.2566777109473859,0.03178820861709224,64,0.6849015378976895,0.6956094457013575,0.6814946266968326,0.6877666598943518,0.6861271953587069,0.6871798931097877,0.004690905698634547,122,0.4511281355759238,0.42217697491804074,0.41196206962719967,0.4193789099868635,0.4401893109482569,0.42896708021125696,0.014451711045402922,31,,0.05,,10.0,15.0,,,,
LGBM,20.51263647079468,0.255730531290957,0.0613365650177002,0.010815407629848646,10,,,,300.0,"{'model__learning_rate': 0.05, 'model__max_depth': 10, 'model__min_child_samples': 10, 'model__n_estimators': 300, 'model__num_leaves': 31}",0.40963855421686746,0.3374485596707819,0.341747572815534,0.35030549898167007,0.352,0.35822803713697066,0.02626019311369219,186,0.3165218835523111,0.23443415304764467,0.21632890892533044,0.24722807297259297,0.2416625452444818,0.2512351127484722,0.0342659252628277,102,0.6887512157990442,0.6896804298642533,0.6766303733031673,0.6930702289042394,0.6803227572350896,0.6856910010211588,0.006174892341118869,139,0.4501839573586143,0.4177047772656633,0.4058614355455048,0.4258811204972529,0.42894676130467124,0.4257156103943413,0.014611840673284356,82,,0.05,,10.0,31.0,,,,
LGBM,23.173502922058105,0.809888472600711,0.365834903717041,0.058870795551402885,10,,,,300.0,"{'model__learning_rate': 0.05, 'model__max_depth': 10, 'model__min_child_samples': 10, 'model__n_estimators': 300, 'model__num_leaves': 63}",0.38747553816046965,0.35671342685370744,0.32629558541266795,0.3764705882352941,0.36904761904761907,0.36320055154195163,0.02099341020088027,149,0.27782289103429925,0.24764196797948448,0.19259353225076722,0.26459665161914575,0.25997227084497243,0.24852546274573378,0.029586528162949675,121,0.6824939033845026,0.6862344457013574,0.6740073529411764,0.6855261524222312,0.6779707887489278,0.6812465286396391,0.004645138893812365,174,0.4381508833300475,0.4157843139801261,0.40372181716599875,0.4161050692844984,0.4269841418834095,0.4201492451288161,0.011627924692223495,162,,0.05,,10.0,63.0,,,,
LGBM,10.95693211555481,1.137572548620558,0.04478006362915039,0.0027090853947947828,10,,,,500.0,"{'model__learning_rate': 0.05, 'model__max_depth': 10, 'model__min_child_samples': 10, 'model__n_estimators': 500, 'model__num_leaves': 15}",0.4056795131845842,0.33540372670807456,0.3499005964214712,0.356,0.37524950099800397,0.36444666746242677,0.024262215728802612,138,0.31594039231655074,0.23457617724166238,0.23577294610720662,0.2467311949107126,0.27028750815482266,0.26066164374619094,0.030470817339874442,42,0.6833396766326947,0.6991247171945701,0.6792236990950227,0.6876721296672537,0.6852411508420245,0.6869202746863131,0.006699121106357142,123,0.44891150768001503,0.4245745078503573,0.41089268949224467,0.41827561409393166,0.4460071134283057,0.4297322865089709,0.015136055993894464,25,,0.05,,10.0,15.0,,,,
LGBM,17.006684017181396,0.14599200547441618,0.48997788429260253,0.07911760159039763,10,,,,500.0,"{'model__learning_rate': 0.05, 'model__max_depth': 10, 'model__min_child_samples': 10, 'model__n_estimators': 500, 'model__num_leaves': 31}",0.384,0.35080645161290325,0.34220532319391633,0.36,0.3453815261044177,0.3564786601822475,0.01502579424226377,198,0.2823120638053612,0.24266448333087048,0.2091729569130646,0.2517998445769434,0.23493757127967269,0.2441773839811825,0.02377111117440846,154,0.6805288902045362,0.6854143099547512,0.671443721719457,0.6870922502144566,0.6776928416632805,0.6804344027512963,0.005612198127153916,180,0.4412803605829781,0.4209538212799954,0.4002864753980976,0.41584855518612096,0.4237595194808164,0.42042574638560176,0.013212484661490498,158,,0.05,,10.0,31.0,,,,
LGBM,31.119211530685426,0.31908247225161707,0.4457082271575928,0.11619133730981851,10,,,,500.0,"{'model__learning_rate': 0.05, 'model__max_depth': 10, 'model__min_child_samples': 10, 'model__n_estimators': 500, 'model__num_leaves': 63}",0.4007707129094412,0.36,0.3365200764818356,0.3757115749525617,0.34970530451866405,0.36454153377250054,0.02219578580304161,137,0.2885717246138892,0.2509776853840972,0.20407260371887276,0.25124262760491517,0.23156375577941615,0.2452856794202381,0.02767083182430683,143,0.6780296302561284,0.6752432126696832,0.672852092760181,0.675483373967222,0.6686066526705494,0.6740429924647527,0.0031742886055616086,213,0.43195298831957196,0.4103712764966795,0.4065875006087375,0.403251205621186,0.4099909669875866,0.4124307876067522,0.01009672580303871,216,,0.05,,10.0,63.0,,,,
LGBM,3.9183020114898683,0.34981640686958465,0.03648185729980469,0.0019190882129171418,10,,,,200.0,"{'model__learning_rate': 0.05, 'model__max_depth': 10, 'model__min_child_samples': 20, 'model__n_estimators': 200, 'model__num_leaves': 15}",0.41935483870967744,0.33537832310838445,0.35428571428571426,0.3826429980276134,0.37890625,0.3741136248262779,0.028411464349757803,78,0.33060926707117255,0.22911727135124876,0.22504812856536557,0.27475498558846423,0.2661301517160222,0.2651319608584547,0.03816974741969737,18,0.6902750172678704,0.6923967760180996,0.6855458144796381,0.7003829179646937,0.6891747370084427,0.691555052547749,0.004940749756137343,58,0.45505245620311974,0.41462630440643555,0.4076439036989252,0.43003652630784717,0.4298467273995701,0.42744118360317956,0.01631599362425572,57,,0.05,,20.0,15.0,,,,
LGBM,7.5476133823394775,0.08500362259932798,0.04652047157287598,0.0071379496784843895,10,,,,200.0,"{'model__learning_rate': 0.05, 'model__max_depth': 10, 'model__min_child_samples': 20, 'model__n_estimators': 200, 'model__num_leaves': 31}",0.41338582677165353,0.357429718875502,0.3583815028901734,0.36809815950920244,0.364,0.37225904160930623,0.020925735636241987,82,0.3129081363907208,0.2493792458933201,0.2343929272448381,0.271680241974923,0.2568684942431742,0.26504580914939524,0.02678330420339884,20,0.696708532442452,0.7048472850678733,0.6891515837104073,0.6983046638674433,0.689502065556007,0.6957028261288366,0.005878270885245038,4,0.4544451291362779,0.4285788305829411,0.41877743214575025,0.42667033344442284,0.4355914848676938,0.43281264203541714,0.012069189670765177,6,,0.05,,20.0,31.0,,,,
LGBM,10.943827724456787,0.41101358343176775,0.07187371253967285,0.04214738866667617,10,,,,200.0,"{'model__learning_rate': 0.05, 'model__max_depth': 10, 'model__min_child_samples': 20, 'model__n_estimators': 200, 'model__num_leaves': 63}",0.38645418326693226,0.36182902584493043,0.3481624758220503,0.3699421965317919,0.3481624758220503,0.36291007145755105,0.014421704459774918,151,0.28374646067464715,0.2508526789708857,0.22295939412939533,0.2496136124815172,0.2236136024251141,0.2461571497363119,0.022330691063605808,132,0.6875163868566837,0.6933413461538461,0.6868311651583712,0.697132206871642,0.6833378482098516,0.6896317906500788,0.004938606955954801,90,0.4436687759550078,0.4220275264067549,0.4208338283813211,0.4282346693523085,0.43270292062074867,0.42949354414322816,0.00828919969538338,29,,0.05,,20.0,63.0,,,,
LGBM,4.645205736160278,0.25261381010359796,0.03787689208984375,0.0013484970295774452,10,,,,300.0,"{'model__learning_rate': 0.05, 'model__max_depth': 10, 'model__min_child_samples': 20, 'model__n_estimators': 300, 'model__num_leaves': 15}",0.4024390243902439,0.3483606557377049,0.3508771929824561,0.3697813121272366,0.3595959595959596,0.3662108289667202,0.019609875406236297,125,0.31273152561288986,0.24652212703512996,0.22930641066245344,0.26171431576450543,0.2555292337836393,0.26116072257172357,0.028001976802366033,33,0.6887667216419278,0.695827205882353,0.6900381787330317,0.694402117477087,0.6849547383629058,0.690797792419461,0.00392758707263218,73,0.45147901322269834,0.42109313500112294,0.4120399632458403,0.42628901041306566,0.43106880975324013,0.4283939863271935,0.01315492737917308,44,,0.05,,20.0,15.0,,,,
