Model,Repetition_A,Repetition_B,test_position,Local_Spearman,Local_Cosine
XGB,2,5,1190,0.5389610389610389,0.8737398121812063
XGB,2,5,1197,0.7597402597402596,0.9896555768308829
XGB,2,5,1204,0.890909090909091,0.871041580842641
XGB,2,5,1208,0.5909090909090908,0.9751626116829496
XGB,2,5,1211,0.6909090909090909,0.9552575968276313
XGB,2,5,1220,0.22857142857142856,0.8048412850576526
XGB,2,5,1226,0.7285714285714285,0.9559549989121569
XGB,2,5,1235,0.7454545454545455,0.9420043467163463
XGB,2,5,1240,0.4727272727272727,0.9498238419454712
XGB,2,5,1249,0.21688311688311687,0.965023864799477
XGB,2,5,1253,0.6155844155844156,0.9642170401903838
XGB,2,5,1255,0.6714285714285714,0.9878635698889774
XGB,2,5,1258,0.6506493506493506,0.9514571635681419
XGB,2,5,1262,0.6506493506493506,0.9703040755448716
XGB,2,5,1268,0.7584415584415585,0.9512431400467285
XGB,2,5,1271,0.5571428571428572,0.9499572508565435
XGB,2,5,1278,0.4753246753246753,0.18480615790048097
XGB,2,5,1284,0.5194805194805194,0.976864862548985
XGB,2,5,1296,0.5402597402597402,0.9215273552797705
XGB,2,5,1309,0.6246753246753247,0.8493480597077232
XGB,2,5,1310,0.8558441558441559,0.9701232198432104
XGB,2,5,1317,0.23896103896103899,0.937076301809363
XGB,2,5,1320,0.7805194805194805,0.8512255540551481
XGB,2,5,1328,0.4,0.9509226819285843
XGB,2,5,1334,0.8129870129870129,0.9912206363160451
XGB,2,5,1339,0.7610389610389611,0.9525260547472991
XGB,2,5,1345,0.7493506493506493,0.9562857404995638
XGB,2,5,1347,0.4753246753246753,0.893375240062695
XGB,2,5,1361,0.7129870129870131,0.9823281760946022
XGB,2,5,1366,0.7948051948051948,0.9018523998868564
XGB,2,5,1378,0.6831168831168831,0.9328772482897757
XGB,2,5,1379,0.6857142857142857,0.9555468771085801
XGB,2,5,1385,0.11688311688311687,0.4661585808543948
XGB,2,5,1391,0.7311688311688312,0.9823973051115701
XGB,2,5,1393,0.7428571428571429,0.9539957565511976
XGB,2,5,1417,0.6688311688311688,0.8755957962051644
XGB,2,5,1421,0.48181818181818176,0.904286331027864
XGB,2,5,1424,0.8766233766233766,0.9800404322346806
XGB,2,5,1435,0.4727272727272727,0.9498238419454712
XGB,2,5,1436,0.38831168831168833,0.9461349230084097
XGB,2,5,1457,0.6324675324675325,0.7689030495003395
XGB,2,5,1458,-0.18311688311688312,-0.5534186955514233
XGB,2,5,1460,0.49350649350649345,0.7807528766026295
XGB,2,5,1468,0.6207792207792208,0.967536388335348
XGB,2,5,1471,0.7376623376623377,0.9912143542247607
XGB,2,5,1477,-0.2025974025974026,-0.5745479993492826
XGB,2,5,1480,0.7116883116883117,0.9744639031085974
XGB,2,5,1481,0.5298701298701299,0.812899519415333
XGB,2,5,1487,0.39350649350649347,0.9469973983363854
XGB,2,5,1489,0.7805194805194805,0.9794021183830159
XGB,2,5,1491,0.7272727272727273,0.9715243402305871
XGB,2,5,1497,0.7064935064935066,0.8703550614186158
XGB,2,5,1501,0.087012987012987,0.1661302404235164
XGB,2,5,1505,0.425974025974026,0.9087055744874849
XGB,2,5,1519,0.764935064935065,0.9884120928208575
XGB,2,5,1527,0.6753246753246753,0.9641102807661655
XGB,2,5,1530,0.7584415584415585,0.8393374835275595
XGB,2,5,1531,0.5467532467532468,0.9869417210873044
XGB,2,5,1539,0.5662337662337662,0.9130648215258704
XGB,2,5,1540,0.7090909090909091,0.9117055565636322
XGB,2,5,1543,0.6896103896103896,0.8993450986063662
XGB,2,5,1544,0.8051948051948051,0.9590689790469477
XGB,2,5,1552,0.7324675324675325,0.9861568199817301
XGB,2,5,1555,0.6402597402597403,0.8782611313861352
XGB,2,5,1556,0.5181818181818182,0.7885601777456751
XGB,2,5,1561,0.5415584415584416,0.9426156484444793
XGB,2,5,1565,0.4714285714285714,0.9526190429615045
XGB,2,5,1573,0.38831168831168833,0.9600984655306449
XGB,2,5,1587,0.6506493506493506,0.8572016822257768
XGB,2,5,1588,0.6922077922077923,0.5036177474071546
XGB,2,5,1593,0.5441558441558442,0.9519600130417967
XGB,2,5,1600,0.34545454545454546,0.8938905253756674
XGB,2,5,1610,0.5649350649350648,0.8411460765657981
XGB,2,5,1611,0.6181818181818182,0.9697030659367428
XGB,2,5,1618,0.8441558441558441,0.9787920068966846
XGB,2,5,1619,0.6987012987012987,0.9755699655543404
XGB,2,5,1627,0.7662337662337663,0.9903940049788591
XGB,2,5,1641,0.8207792207792207,0.9456627574226724
XGB,2,5,1642,0.7610389610389611,0.8949240061727738
XGB,2,5,1644,0.6012987012987013,0.6777373270005267
XGB,2,5,1657,0.7142857142857142,0.9673492836669922
XGB,2,5,1662,0.6116883116883116,0.9695183244928206
XGB,2,5,1667,0.6792207792207793,0.9883408388522764
XGB,2,5,1676,0.8662337662337661,0.9628926492620723
XGB,2,5,1682,0.6428571428571428,0.9666705762423893
XGB,2,5,1691,0.6168831168831169,0.8801123477480908
XGB,2,5,1701,0.7402597402597402,0.9656367442217216
XGB,2,5,1709,0.7376623376623377,0.9527881892883833
XGB,2,5,1712,0.49610389610389616,0.7780009596203202
XGB,2,5,1715,0.6077922077922078,0.7351460870298481
XGB,2,5,1719,0.7233766233766233,0.9850449684284555
XGB,2,5,1720,0.46623376623376617,0.9837266595842777
XGB,2,5,1723,0.7948051948051948,0.9074457096884537
XGB,2,5,1733,0.2038961038961039,0.5628579112437362
XGB,2,5,1736,0.4,0.014204919443861534
XGB,2,5,1738,0.48571428571428565,0.9857345370929639
XGB,2,5,1743,0.6688311688311688,0.9816280639402704
XGB,2,5,1747,0.5584415584415584,0.9331899145348247
XGB,2,5,1757,0.7194805194805195,0.994257496373082
XGB,2,5,1758,0.40389610389610386,0.9449974458948424
XGB,2,5,1759,0.6649350649350649,0.9852745190172673
XGB,2,5,1777,0.28051948051948056,0.727821649489936
XGB,2,5,1780,0.36233766233766235,0.5443072476189088
XGB,3,4,23,0.4883116883116883,0.9834968037866427
XGB,3,4,29,0.6025974025974027,0.9664313503674837
XGB,3,4,30,0.5181818181818182,0.9472632744290518
XGB,3,4,32,0.5571428571428572,0.9668790260321775
XGB,3,4,44,0.5532467532467533,0.9274561424641158
XGB,3,4,49,0.5,0.9799311458906841
XGB,3,4,51,0.03506493506493507,0.9087807692333844
XGB,3,4,59,0.49870129870129876,0.9662476357627323
XGB,3,4,65,0.5493506493506494,0.9616994602251925
XGB,3,4,67,0.3701298701298701,0.9853359794238152
XGB,3,4,69,0.4,0.9244595130237913
XGB,3,4,70,0.4168831168831169,0.9658186845248514
XGB,3,4,71,0.7675324675324675,0.9812489628454014
XGB,3,4,73,0.3,0.768532324830257
XGB,3,4,76,0.087012987012987,0.712474498106653
XGB,3,4,78,0.8805194805194804,0.9852384426387664
XGB,3,4,99,0.7454545454545455,0.8233165000233255
XGB,3,4,109,0.3337662337662338,0.8990634367786214
XGB,3,4,111,0.7376623376623377,0.9271776362565589
XGB,3,4,115,0.6467532467532467,0.9886236294434221
XGB,3,4,123,0.6792207792207793,0.9736481090849861
XGB,3,4,124,0.5766233766233767,0.9712589912288674
XGB,3,4,135,0.4311688311688312,0.9394466363936783
XGB,3,4,162,0.6870129870129871,0.8858779768179089
XGB,3,4,168,0.4402597402597402,0.9379472746614553
XGB,3,4,173,0.28181818181818186,0.9613587026364582
XGB,3,4,185,0.6831168831168831,0.9757624515182711
XGB,3,4,188,0.5363636363636364,0.9378703003786283
XGB,3,4,196,0.6753246753246753,0.9692875404497142
XGB,3,4,203,0.6207792207792208,0.9402574495759377
XGB,3,4,210,0.5467532467532468,0.9651253298677426
XGB,3,4,212,0.5597402597402598,0.9435181032642552
XGB,3,4,220,0.5597402597402598,0.9429218221495755
XGB,3,4,233,0.32727272727272727,0.8923319055638816
XGB,3,4,237,0.5987012987012986,0.9837053930725296
XGB,3,4,239,0.41558441558441556,0.9297678038590309
XGB,3,4,240,0.5441558441558442,0.9862800647366372
XGB,3,4,247,0.6818181818181818,0.9402016734758126
XGB,3,4,251,0.2597402597402597,0.9453013137400967
XGB,3,4,254,0.851948051948052,0.9656965766450645
XGB,3,4,259,0.5584415584415584,0.8986759649417877
XGB,3,4,261,0.7896103896103897,0.9445108632278658
XGB,3,4,270,0.4948051948051948,0.9833041200314803
XGB,3,4,275,0.4701298701298702,0.9427689681515373
XGB,3,4,289,0.5545454545454546,0.9811872626607132
XGB,3,4,297,0.45454545454545453,0.19158937718801375
XGB,3,4,298,0.6298701298701298,0.980485846629726
XGB,3,4,303,0.5597402597402598,0.9564512504526985
XGB,3,4,305,0.6857142857142857,0.949205919366975
XGB,3,4,316,0.5909090909090908,0.9425828892923784
XGB,3,4,322,0.7493506493506493,0.8515869659878899
XGB,3,4,324,0.7675324675324675,0.9828543939974719
XGB,3,4,331,0.7636363636363636,0.9487655775158148
XGB,3,4,332,0.5623376623376624,0.9412856058399237
XGB,3,4,339,0.348051948051948,0.9642764301082866
XGB,3,4,342,0.212987012987013,0.8901777147873978
XGB,3,4,344,0.5805194805194805,0.9416463363484237
XGB,3,4,350,0.2831168831168831,0.8971189311230113
XGB,3,4,351,0.12987012987012986,0.705287240328292
XGB,3,4,352,0.5207792207792208,0.8570554870940986
XGB,3,4,354,0.3506493506493506,0.944749381270378
XGB,3,4,365,0.6532467532467533,0.9647788694782646
XGB,3,4,366,0.37922077922077924,0.910015302930215
XGB,3,4,371,0.7168831168831169,0.9746821490234313
XGB,3,4,374,0.29480519480519485,0.8385555624212131
XGB,3,4,382,0.7896103896103897,0.9550781399850872
XGB,3,4,383,0.6285714285714287,0.9848088380494228
XGB,3,4,394,0.5896103896103897,0.9595215158219547
XGB,3,4,398,0.062337662337662345,0.758217913424059
XGB,3,4,411,0.7012987012987012,0.968318713381198
XGB,3,4,413,0.864935064935065,0.9530938013627988
XGB,3,4,415,0.748051948051948,0.9453429862851633
XGB,3,4,416,0.4883116883116883,0.9742805439979295
XGB,3,4,422,0.7883116883116883,0.98875997662543
XGB,3,4,426,0.5753246753246753,0.9589608497503841
XGB,3,4,429,0.6987012987012987,0.9198408878871686
XGB,3,4,432,0.22467532467532467,0.9226735242857153
XGB,3,4,439,0.7896103896103897,0.9696748545601972
XGB,3,4,450,0.35584415584415585,0.9495803289283885
XGB,3,4,453,0.525974025974026,0.9428704193684265
XGB,3,4,462,0.3363636363636363,0.9851652121474516
XGB,3,4,464,0.40389610389610386,0.9521943477419402
XGB,3,4,471,0.6701298701298701,0.9417748423808401
XGB,3,4,479,0.37792207792207794,0.92573000255374
XGB,3,4,481,0.5571428571428572,0.9777415972958253
XGB,3,4,482,0.6662337662337662,0.9701903972419106
XGB,3,4,483,0.7376623376623377,0.9644551623128079
XGB,3,4,485,0.648051948051948,0.9845395601956828
XGB,3,4,495,0.6532467532467533,0.9729379713272273
XGB,3,4,506,0.8090909090909091,0.9157845785943931
XGB,3,4,514,0.5428571428571428,0.9627136287712157
XGB,3,4,518,0.6532467532467533,0.9620838750093151
XGB,3,4,526,0.6454545454545455,0.8262197811480395
XGB,3,4,527,0.5753246753246753,0.9698868066293485
XGB,3,4,530,0.44935064935064933,0.9802405303071735
XGB,3,4,534,0.8675324675324675,0.9879169397938081
XGB,3,4,535,0.4285714285714285,0.9084726931963302
XGB,3,4,544,0.6688311688311688,0.9498986461524491
XGB,3,4,548,0.34155844155844156,0.8644870264018418
XGB,3,4,561,0.6285714285714287,0.984808915234378
XGB,3,4,567,0.9285714285714285,0.9709463825743531
XGB,3,4,576,0.187012987012987,0.9431184006014977
XGB,3,4,582,0.6467532467532467,0.9605540099622548
XGB,3,4,583,0.6818181818181818,0.9528334180745955
XGB,3,4,584,-0.15844155844155844,0.5296624637743504
XGB,3,4,585,0.007792207792207793,0.8480348207975058
XGB,3,4,588,0.6220779220779221,0.9535465642066511
XGB,3,4,590,0.4454545454545455,0.9838642607746467
XGB,3,4,593,0.7064935064935066,0.9855346200028771
XGB,3,4,596,0.7441558441558441,0.9303184917397727
XGB,3,4,602,0.3571428571428571,0.8690072003696229
XGB,3,4,609,0.8597402597402597,0.9155056970775033
XGB,3,4,610,0.43636363636363634,0.9189799843144241
XGB,3,4,613,0.587012987012987,0.9448209894551161
XGB,3,4,617,0.7181818181818181,0.9785302382239066
XGB,3,4,628,0.7025974025974026,0.9530712872465816
XGB,3,4,631,0.40649350649350646,0.9739796546383082
XGB,3,4,637,0.4402597402597402,0.9750081249676197
XGB,3,4,650,0.6935064935064935,0.9661663942126357
XGB,3,4,651,0.6116883116883116,0.971067172402159
XGB,3,4,654,0.3051948051948052,0.9415232285066624
XGB,3,4,660,0.8155844155844156,0.9040145286135927
XGB,3,4,680,0.4077922077922078,0.9443215907416699
XGB,3,4,693,0.5935064935064935,0.7169160443314941
XGB,3,4,705,0.4584415584415585,0.934917017130729
XGB,3,4,710,0.6662337662337662,0.9701903972419106
XGB,3,4,720,0.4974025974025974,0.9369291284955026
XGB,3,4,721,0.48181818181818176,0.9620111874113427
XGB,3,4,733,0.40259740259740256,0.9792692107068096
XGB,3,4,736,0.5571428571428572,0.9633906028771655
XGB,3,4,741,0.05844155844155843,0.8478685193066273
XGB,3,4,756,0.5272727272727272,0.9480178204352752
XGB,3,4,757,0.5974025974025974,0.9433190019782612
XGB,3,4,764,0.5610389610389611,0.9634490257306424
XGB,3,4,771,0.574025974025974,0.9633938319470059
XGB,3,4,777,0.47402597402597396,0.9209261314341222
XGB,3,4,778,0.5753246753246753,0.9449877331487232
XGB,3,4,780,0.8558441558441559,0.9820876794909236
XGB,3,4,781,0.6519480519480519,0.9801451950261253
XGB,3,4,782,0.487012987012987,0.9640616910780357
XGB,3,4,798,0.3818181818181818,0.9341126941496946
XGB,3,4,799,0.7168831168831169,0.9871322288754946
XGB,3,4,816,0.6168831168831169,0.9614253280088908
XGB,3,4,817,0.464935064935065,0.9419487629473544
XGB,3,4,824,0.696103896103896,0.9429240083009339
XGB,3,4,838,0.751948051948052,0.9647843185460737
XGB,3,4,842,0.43636363636363634,0.9589687181927
XGB,3,4,846,0.6701298701298701,0.9763895302536891
XGB,3,4,857,0.5324675324675324,0.9299914669275203
XGB,3,4,867,0.8259740259740259,0.9802950407462723
XGB,3,4,869,0.6740259740259741,0.9698200118886534
XGB,3,4,886,0.42207792207792205,0.9548015914805392
XGB,3,4,889,0.6545454545454545,0.9520682974305438
XGB,3,4,893,0.8272727272727272,0.9728698393087649
XGB,3,4,904,0.7779220779220779,0.9222444780586723
XGB,3,4,914,0.3948051948051948,0.9755861929517753
XGB,3,4,926,0.7129870129870131,0.9834444536081997
XGB,3,4,936,0.3649350649350649,0.9471943988608607
XGB,3,4,939,0.6142857142857143,0.9747329454538026
XGB,3,4,941,0.4727272727272727,0.9364272583579362
XGB,3,4,943,0.5181818181818182,0.9472632744290518
XGB,3,4,946,0.45974025974025967,0.9825774908429091
XGB,3,4,952,0.6298701298701298,0.9641934321479786
XGB,3,4,965,0.6285714285714287,0.974470906468394
XGB,3,4,988,0.6675324675324676,0.9483738539168424
XGB,3,4,994,0.5662337662337662,0.9481824006730755
XGB,3,4,1004,0.7909090909090909,0.9591921945747537
XGB,3,4,1009,0.48181818181818176,0.9762920195470609
XGB,3,4,1018,0.4311688311688312,0.9419424504553034
XGB,3,4,1033,0.5051948051948052,0.536500063119542
XGB,3,4,1034,0.6363636363636362,0.9333263560916734
XGB,3,4,1043,0.5246753246753247,0.9225136297457377
XGB,3,4,1061,0.5727272727272726,0.9351199067985748
XGB,3,4,1073,0.35974025974025975,0.9456133812767877
XGB,3,4,1074,0.36623376623376624,0.9405816694631165
XGB,3,4,1079,0.6272727272727273,0.9623462146301196
XGB,3,4,1084,0.7324675324675325,0.8407030398738624
XGB,3,4,1106,0.6987012987012987,0.9198408878871686
XGB,3,4,1108,0.18961038961038962,0.7739936011004172
XGB,3,4,1110,0.3987012987012987,0.8659477949818182
XGB,3,4,1111,0.638961038961039,0.9609833206926441
XGB,3,4,1113,0.7389610389610389,0.9593872942217424
XGB,3,4,1114,0.5493506493506494,0.941090130397075
XGB,3,4,1117,0.5688311688311689,0.9334956931458346
XGB,3,4,1132,0.6233766233766234,0.9443071126109924
XGB,3,4,1137,0.5675324675324676,0.9624608808576061
XGB,3,4,1138,0.6532467532467533,0.9728357017687759
XGB,3,4,1140,0.803896103896104,0.9428245108256321
XGB,3,4,1142,0.6376623376623376,0.9869109334228301
XGB,3,4,1145,0.6506493506493506,0.9886024870548983
XGB,3,4,1146,0.6532467532467533,0.9731229856055763
XGB,3,4,1151,0.6610389610389611,0.978144508247434
XGB,3,4,1168,0.6896103896103896,0.8799680957942295
XGB,3,4,1169,0.7103896103896103,0.9650114972321814
XGB,3,4,1177,0.5220779220779221,0.9448362740814766
XGB,3,4,1178,0.5532467532467533,0.9394806376156258
XGB,3,4,1182,0.916883116883117,0.941125450957241
XGB,3,4,1190,0.5428571428571428,0.9481130220993682
XGB,3,4,1197,0.8142857142857143,0.9542502991639208
XGB,3,4,1204,0.9142857142857143,0.9815993535363199
XGB,3,4,1208,0.6467532467532467,0.9846646434146451
XGB,3,4,1211,0.8402597402597403,0.9266009510204892
XGB,3,4,1220,0.33506493506493507,0.9252325480771636
XGB,3,4,1226,0.5649350649350648,0.940959777321831
XGB,3,4,1235,0.7610389610389611,0.9478061039864807
XGB,3,4,1240,0.8636363636363636,0.979144567688142
XGB,3,4,1249,0.28441558441558445,0.9874977130833329
XGB,3,4,1253,0.7077922077922078,0.9502869603429679
XGB,3,4,1255,0.32857142857142857,0.9757684110861544
XGB,3,4,1258,0.40259740259740256,0.9425129126738127
XGB,3,4,1262,0.37792207792207794,0.9402956235938256
XGB,3,4,1268,0.7168831168831169,0.9513023747323038
XGB,3,4,1271,0.022077922077922082,0.8697255117976138
XGB,3,4,1278,0.37922077922077924,0.8365803762904065
XGB,3,4,1284,0.37272727272727274,0.917471608252143
XGB,3,4,1296,0.3896103896103896,0.8610238558481652
XGB,3,4,1309,0.6415584415584416,0.7823946818915447
XGB,3,4,1310,0.44285714285714284,0.9314448879395762
XGB,3,4,1317,0.7948051948051948,0.9667557864234387
XGB,3,4,1320,0.43506493506493504,0.8247815079841039
XGB,3,4,1328,0.7428571428571429,0.9698396954111098
XGB,3,4,1334,0.3896103896103896,0.9813199638156022
XGB,3,4,1339,0.5753246753246753,0.9572471194280742
XGB,3,4,1345,0.5701298701298702,0.9406941497315409
XGB,3,4,1347,0.15064935064935067,0.8859488371488695
XGB,3,4,1361,0.28831168831168835,0.9700136741073585
XGB,3,4,1366,0.748051948051948,0.9454684562433762
XGB,3,4,1378,0.6506493506493506,0.9558856984574431
XGB,3,4,1379,0.47922077922077916,0.9433290516168862
XGB,3,4,1385,0.3116883116883117,0.577405773354165
XGB,3,4,1391,0.7961038961038961,0.9136247628180679
XGB,3,4,1393,0.5597402597402598,0.9432394838000239
XGB,3,4,1417,0.5935064935064935,0.9522509595559208
XGB,3,4,1421,0.5896103896103897,0.8654677828145688
XGB,3,4,1424,0.5012987012987012,0.9664384074067766
XGB,3,4,1435,0.8636363636363636,0.979144567688142
XGB,3,4,1436,0.7233766233766233,0.9746772273345626
XGB,3,4,1457,0.3974025974025974,0.8784225219644387
XGB,3,4,1458,-0.2831168831168831,-0.02687089959855794
XGB,3,4,1460,-0.187012987012987,0.4875993659668945
XGB,3,4,1468,0.4974025974025974,0.9155265956214497
XGB,3,4,1471,0.448051948051948,0.9747917198734147
XGB,3,4,1477,-0.37142857142857144,-0.18529678268323632
XGB,3,4,1480,0.44675324675324674,0.9594291288413384
XGB,3,4,1481,0.4948051948051948,0.8968262754287732
XGB,3,4,1487,0.7428571428571429,0.972796609145168
XGB,3,4,1489,0.5675324675324676,0.9582696907641781
XGB,3,4,1491,0.35974025974025975,0.9575152272471743
XGB,3,4,1497,0.6064935064935064,0.9414571642877559
XGB,3,4,1501,0.28051948051948056,0.5235634667434074
XGB,3,4,1505,0.6792207792207793,0.9334329001752844
XGB,3,4,1519,0.27662337662337666,0.9354388847638963
XGB,3,4,1527,0.23766233766233766,0.9444595770775084
XGB,3,4,1530,0.5883116883116883,0.9501165562338325
XGB,3,4,1531,0.11688311688311687,0.9614409953875215
XGB,3,4,1539,0.4168831168831169,0.9555121664780698
XGB,3,4,1540,0.6753246753246753,0.9606317618766396
XGB,3,4,1543,0.28181818181818186,0.6067033810368981
XGB,3,4,1544,0.5584415584415584,0.97206092345932
XGB,3,4,1552,0.5818181818181818,0.981589285531771
XGB,3,4,1555,0.509090909090909,0.9258721013426764
XGB,3,4,1556,0.13896103896103898,0.9342779638212529
XGB,3,4,1561,0.6584415584415585,0.9654239633440974
XGB,3,4,1565,0.7428571428571429,0.9707643983976275
XGB,3,4,1573,0.34285714285714286,0.8564007274031932
XGB,3,4,1587,0.8142857142857143,0.9568643675670243
XGB,3,4,1588,0.28441558441558445,0.7757791814779326
XGB,3,4,1593,0.6,0.8441375895671133
XGB,3,4,1600,0.11428571428571428,0.902940069055483
XGB,3,4,1610,0.40129870129870127,0.6516891917944533
XGB,3,4,1611,0.7467532467532467,0.9398503177895778
XGB,3,4,1618,0.5116883116883117,0.9491628321093728
XGB,3,4,1619,0.312987012987013,0.9623564480530368
XGB,3,4,1627,0.3311688311688311,0.9833305891097811
XGB,3,4,1641,0.6740259740259741,0.9030485048222388
XGB,3,4,1642,0.6220779220779221,0.9433916562793486
XGB,3,4,1644,0.7181818181818181,0.881519717254967
XGB,3,4,1657,0.6675324675324676,0.9679162840493367
XGB,3,4,1662,0.612987012987013,0.9639606946904323
XGB,3,4,1667,0.48181818181818176,0.9787864137571207
XGB,3,4,1676,0.8870129870129868,0.9491714299356936
XGB,3,4,1682,0.6753246753246753,0.9535817240695226
XGB,3,4,1691,-0.023376623376623374,0.6625061640199841
XGB,3,4,1701,0.8324675324675326,0.9235264649432946
XGB,3,4,1709,0.6350649350649351,0.9524720936920281
XGB,3,4,1712,0.8324675324675326,0.9582144461526401
XGB,3,4,1715,0.8012987012987013,0.9374047746747983
XGB,3,4,1719,0.5701298701298702,0.9643213421231595
XGB,3,4,1720,0.12207792207792208,0.8110629751985783
XGB,3,4,1723,0.7025974025974026,0.8969760165996112
XGB,3,4,1733,0.2194805194805195,0.7142057940802897
XGB,3,4,1736,0.5454545454545454,0.2528146548878582
XGB,3,4,1738,0.35194805194805195,0.976851379946094
XGB,3,4,1743,0.6987012987012987,0.9811600213901801
XGB,3,4,1747,0.348051948051948,0.943800683572298
XGB,3,4,1757,0.34155844155844156,0.9809129718323542
XGB,3,4,1758,0.7636363636363636,0.9736730459561638
XGB,3,4,1759,0.6649350649350649,0.9702078109217736
XGB,3,4,1777,0.20909090909090908,0.5161664302351644
XGB,3,4,1780,0.4194805194805195,0.5131761858184803
XGB,3,5,23,0.5233766233766234,0.970393710883548
XGB,3,5,29,0.6207792207792208,0.9776596889071474
XGB,3,5,30,0.5987012987012986,0.9358183738372582
XGB,3,5,32,0.14285714285714285,0.8980227837317128
XGB,3,5,44,0.5402597402597402,0.9015059862064694
XGB,3,5,49,0.464935064935065,0.9879459842065982
XGB,3,5,51,0.2922077922077922,0.9325242830682092
XGB,3,5,59,0.42337662337662335,0.9685529211158829
XGB,3,5,65,0.4142857142857143,0.979138235725368
XGB,3,5,67,0.5337662337662338,0.9870635425191091
XGB,3,5,69,0.3532467532467533,0.887045474218194
XGB,3,5,70,0.2792207792207792,0.9857110850504998
XGB,3,5,71,0.864935064935065,0.9486654351349598
XGB,3,5,73,0.04805194805194805,0.7834741788267722
XGB,3,5,76,0.21688311688311687,0.8438474419354645
XGB,3,5,78,0.7506493506493507,0.9857104075030787
XGB,3,5,99,0.5779220779220778,0.7226121119098705
XGB,3,5,109,0.3766233766233766,0.9249194149345873
XGB,3,5,111,0.5363636363636364,0.9123704469459973
XGB,3,5,115,0.6298701298701298,0.9871627536517141
XGB,3,5,123,0.4896103896103896,0.9825899644457905
XGB,3,5,124,0.5649350649350648,0.9793268032529623
XGB,3,5,135,0.4116883116883117,0.9558569563306852
XGB,3,5,162,0.45454545454545453,0.6909330655279691
XGB,3,5,168,0.4922077922077922,0.94449146349682
XGB,3,5,173,0.2714285714285714,0.9716984991151018
XGB,3,5,185,0.6844155844155844,0.9507194414395889
XGB,3,5,188,0.41818181818181815,0.9762232820883306
XGB,3,5,196,0.7896103896103897,0.9840161195277551
XGB,3,5,203,0.5922077922077922,0.9465234760039968
XGB,3,5,210,0.4116883116883117,0.9535774276479063
XGB,3,5,212,0.45454545454545453,0.9759503674780736
XGB,3,5,220,0.2714285714285714,0.9677558008081057
XGB,3,5,233,0.3896103896103896,0.8816716549296058
XGB,3,5,237,0.5844155844155844,0.9842627871314746
XGB,3,5,239,0.45194805194805193,0.9507589413596396
XGB,3,5,240,0.6467532467532467,0.9854378246240523
XGB,3,5,247,0.6805194805194805,0.9159467859983876
XGB,3,5,251,0.5909090909090908,0.9320504621088348
XGB,3,5,254,0.24415584415584415,0.9177013013320551
XGB,3,5,259,0.7922077922077921,0.9123434986942165
XGB,3,5,261,0.857142857142857,0.9750700631850342
XGB,3,5,270,0.4922077922077922,0.9793932789490484
XGB,3,5,275,0.45974025974025967,0.9236325692892184
XGB,3,5,289,0.6493506493506493,0.9852221568093474
XGB,3,5,297,0.6064935064935064,0.8342347462746988
XGB,3,5,298,0.7142857142857142,0.9845862467441725
XGB,3,5,303,0.5142857142857142,0.9578867893555012
XGB,3,5,305,0.29480519480519485,0.9518000024724231
XGB,3,5,316,0.5545454545454546,0.942293274646093
XGB,3,5,322,0.648051948051948,0.8886387063095235
XGB,3,5,324,0.6337662337662338,0.9633141909486714
XGB,3,5,331,0.6779220779220779,0.8971431967143965
XGB,3,5,332,0.461038961038961,0.9734386137974834
XGB,3,5,339,0.2922077922077922,0.9011194455546242
XGB,3,5,342,0.35844155844155845,0.9336972826782244
XGB,3,5,344,0.44675324675324674,0.974293902448186
XGB,3,5,350,0.11038961038961038,0.9480202715615712
XGB,3,5,351,-0.212987012987013,0.19467920164762895
XGB,3,5,352,0.8012987012987013,0.9163609201637138
XGB,3,5,354,0.35844155844155845,0.9613093976517176
XGB,3,5,365,0.5987012987012986,0.9847954076332098
XGB,3,5,366,0.4766233766233766,0.9609107114845835
XGB,3,5,371,0.6714285714285714,0.9803855898781314
XGB,3,5,374,0.22987012987012984,0.727286907177384
XGB,3,5,382,0.5207792207792208,0.9631331034386013
XGB,3,5,383,0.6818181818181818,0.9838842792089365
XGB,3,5,394,0.36623376623376624,0.97242718781952
XGB,3,5,398,0.32987012987012987,0.7554237288701571
XGB,3,5,411,0.6285714285714287,0.9758098201013524
XGB,3,5,413,0.34025974025974026,0.9110925202026863
XGB,3,5,415,0.7688311688311688,0.9372907504730462
XGB,3,5,416,0.07662337662337662,0.9119521439130892
XGB,3,5,422,0.8766233766233766,0.9877196017285638
XGB,3,5,426,0.5792207792207792,0.9696170411097161
XGB,3,5,429,0.7337662337662337,0.9680009564128977
XGB,3,5,432,0.43766233766233764,0.8999571225214325
XGB,3,5,439,0.5051948051948052,0.9760273660421047
XGB,3,5,450,0.5311688311688313,0.965883605045215
XGB,3,5,453,0.45324675324675323,0.9410692536762607
XGB,3,5,462,0.5688311688311689,0.9866242059616098
XGB,3,5,464,0.40129870129870127,0.9849956294633397
XGB,3,5,471,0.6220779220779221,0.8533238037230804
XGB,3,5,479,0.1922077922077922,0.8418060053230156
XGB,3,5,481,0.4584415584415585,0.9821967526646529
XGB,3,5,482,0.7597402597402596,0.9772476480718792
XGB,3,5,483,0.803896103896104,0.9844990540891234
XGB,3,5,485,0.574025974025974,0.9821157285456438
XGB,3,5,495,0.5571428571428572,0.9862188276785061
XGB,3,5,506,0.38311688311688313,0.8340836756030098
XGB,3,5,514,0.5285714285714286,0.963386761021984
