test_index,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
651,0.011382036160271128,0.0009329621108008723,0.03231560589263609,0.0,-0.010986029380046603,0.006779062118912407,5.73707016883418e-05,-0.006830226378338011,0.006902039984815929,-0.00037104389762589564,0.0002658450871240348,0.008444320311425599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,-0.003119954790445263,-0.015870402751961592,-0.007243768318021466,0.0,-0.012080935773901728,0.004772833548991003,8.523962984327227e-05,-0.009976389383555216,0.005603058295346273,0.00018039610459709367,0.0005525459229829722,-0.00038367856549029964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,0.002661793217039303,-0.015710015369595567,-0.004477151836272242,0.0,-0.012967803157753224,0.008383577397357839,0.00013246185320895166,-0.007841713050165709,0.0032109833708091175,0.0001607753678854351,0.0002141009282786399,0.0004930036917130565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,0.00459023178364987,0.034115278013678106,-0.011136198158492334,0.0,-0.006481868094597303,0.008027386582193685,0.0001417662960011512,-0.010497357717392788,0.006267505648029328,0.0007424542571152415,0.00018697633990086615,0.002623341791013445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,0.0071571888205698994,0.015542745706475215,-0.00301120416986123,-1.3572895841207355e-06,0.03185646686698874,-0.031327252059084,-0.0008444956367748091,-0.0033399225065647896,-0.054092247051780756,-0.00459670548377062,-0.0006619006156961404,-0.024523534505485712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,0.003044797918337281,-0.013069795349756531,-0.0027072806873002266,0.0,-0.007632459961760105,0.011719994285499524,0.00010756601870525628,0.004644237561878981,0.005290728555864916,0.0005593865932041808,0.00030102222692221406,0.0043577555866022525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,-0.013570661910798663,-0.024808383031295306,0.0056723721029811715,3.471290983725339e-06,-0.0026616134752521247,-0.019110716866293842,0.0015526484555084608,0.007586109710832716,0.007139571087882359,0.001826721954785171,0.00043347810555133037,-0.0246448307011633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,0.002374775406219669,-0.007287596051683067,0.016431965818092066,0.0,-0.01536603362134656,0.0054382857858354325,6.292625737842173e-05,-0.007569242100082647,0.0031896463523025886,-0.0010028199419002703,0.00026476542640011756,0.004750457634302165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,-0.011341132274192206,0.045747603694144344,-0.012469036050088107,0.0,0.006338362134119962,0.012152695170020706,0.00013988716527819635,0.004493360466185549,0.007328832464991137,0.0003097435229938128,0.0003550216654548421,0.0009719383260653558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,0.005299666128526042,0.001648948498441314,0.0337098320320365,0.0,-0.013875931658867557,0.005699151964126941,0.00011991005507297814,-0.0036082300929024314,0.00274402571828432,-0.00014215452812550212,0.0008496136007306632,0.009388743100037117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,-0.017992518325354468,0.05544334678046653,-0.010009990069193009,0.0,0.0006028501280525234,-0.017113880367874118,0.0001709134806878865,0.011530688320121954,0.006064584514251692,0.0006894357029841558,0.0003401355473033618,0.006436874568639723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,0.005297732873937093,-0.007244235523103271,0.0022883769340660363,0.0,-0.01220738374489656,0.005009868799429568,6.439522898290307e-05,-0.004550998528370656,0.003577491524688412,-0.00044349429297199097,0.00030701210198458284,0.00659104446972151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,0.0042424804961683545,0.03410516995242688,-0.01399944382380454,0.0,0.00966557004158858,0.010804053930437476,9.176629479043185e-05,0.004824709801641802,0.007920849736801756,0.0008304625989057967,0.00027697634184733035,0.005613788551240759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,-0.004654309207335245,-0.0006973858458150062,-0.006441179160992761,0.0,-0.013013819388315823,0.004643288213405867,9.845158259849996e-05,-0.009582213882495125,0.0019356507830889313,0.00021279444955325745,0.00032323228486347944,0.0012766947177578914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,-0.014766417047794675,0.056053065879668795,-0.003681105988835043,3.471290983725339e-06,0.003296723405896955,-0.013222127869944415,9.193226345814765e-05,0.01293271587007439,0.005257767383536702,0.0015211131966407264,-6.317385792499408e-05,-0.007232059569214471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
